country,2014-12-01,2014-12-08,2014-12-15,2014-12-22,2014-12-29,2015-01-05,2015-01-12,2015-01-19,2015-01-26,2015-02-02,2015-02-09,2015-02-16,2015-02-23,2015-03-02,2015-03-09,2015-03-16,2015-03-23,2015-03-30,2015-04-06,2015-04-13,2015-04-20,2015-04-27,2015-05-04,2015-05-11,2015-05-18,2015-05-25,2015-06-01,2015-06-08,2015-06-15,2015-06-22,2015-06-29,2015-07-06,2015-07-13,2015-07-20,2015-07-27,2015-08-03,2015-08-10,2015-08-17,2015-08-24,2015-08-31,2015-09-07,2015-09-14,2015-09-21,2015-09-28,2015-10-05,2015-10-12,2015-10-19,2015-10-26,2015-11-02,2015-11-09,2015-11-16,2015-11-23
Armenia,3.771560426882031,4.229473867899834,5.00934424873894,5.058424579179603,4.9776559174987725,5.1815026035209515,5.0570241993451015,4.965606649889423,5.0948811991707865,5.146011162179908,5.119799660715729,5.061693642974432,5.089172479391249,5.101365753532802,5.040410320174075,5.165871031294992,4.6745633105929985,4.9705244258247925,5.087299862348765,5.029571869942623,5.109111193752324,4.8586471663619735,4.94966344746854,4.900256880733945,4.880959218839747,4.794390426327599,4.8776352646321675,4.810758885686838,4.770332228257036,4.730050095251535,4.734232305936073,4.7850053552302745,4.845915574124766,4.713366336633664,4.689533678756477,4.879905116909521,4.919037642765425,4.886058542335144,4.7701971266288,4.86732570239334,5.04305323066622,4.9838134249471455,5.022443890274314,4.938976626658244,5.06003937007874,4.950886592677636,5.047291210912366,5.015058884098075,4.950429431257184,5.169970945137584,5.17105153954685,5.010835644937587
Aruba,6.235294117647059,7.869767441860465,7.900464499004644,7.946524064171122,7.778212654924983,7.981217616580311,7.863391655450875,7.576699029126214,7.8144796380090495,7.863979848866498,7.6604010025062665,7.070219435736678,7.614158163265307,7.015634771732332,6.940762463343107,6.626773888363293,6.499767116907313,5.7381500230096645,6.318921232876713,6.072656921754084,6.624192854068014,5.912456613960662,5.969049373618276,6.0741924032658865,5.892615176151764,5.914237855946399,5.7165758255851244,5.646526655896608,5.44068332806074,5.355743141392825,5.402858011553664,5.4156839622641515,5.438074032841637,5.3681377825618934,5.542573711766328,5.6574242031614395,5.529366106080206,5.733248081841433,5.62962962962963,5.465784787585857,5.373922132218448,5.621648963075367,5.613346663334166,5.84047496128033,5.585569620253165,5.593445083812861,5.683791420498331,5.48816120906801,5.990854870775348,7.318705035971223,6.8398268398268405,5.863492063492062
Australia,4.588850482900921,5.678317539882227,5.950445490039043,5.9340286974815895,5.979673163901428,6.325229362936741,6.301586661920338,6.2649994690453426,6.313683715727601,6.323979775742727,6.305242092564434,6.410821578729693,6.367641870451336,5.782729760041676,5.958290692446277,6.196480688210511,6.180384895050657,6.256524217727293,6.227854943109171,6.270373812386142,6.328068581809924,6.286078755443622,6.0811213965059014,5.93288260226274,6.004933294432804,6.004911657986555,5.989839393506262,5.963460175750388,6.034701310541312,6.0275916852119655,6.146745378309075,6.2492748528492434,6.292524594897461,6.352212452842753,6.406647875792607,6.425785581864789,6.423102486615474,6.4454638856453395,6.349575494206892,6.208912075350113,6.554741237402464,6.761160914835631,6.806803502224773,6.730552027503292,6.580929467794639,6.569407516932018,6.454775264106308,6.391865952649957,5.838371287969077,5.983270836954813,5.711052232797095,4.393903586389194
Austria,4.589446070426078,5.589997124265183,5.923939443139307,5.8914217295075755,5.743288897314205,5.486247547701873,5.472263582968861,5.4876215142269205,5.617440358866309,5.639122870190578,5.643366402618269,5.616928661826417,5.546262647914873,5.233511209798725,5.301321484026562,5.539365194281241,5.50996188469583,5.393340991503031,5.456059086404075,5.1568781349259885,5.446208539901792,5.248573740525561,5.046566824898041,5.404187999932262,5.406861449509138,5.24638225581278,5.032547089053954,4.8930235586268465,4.761693137567427,4.678839919776991,4.771710247261658,4.720310606283341,4.758120091927354,4.8397630823716185,4.882867840987443,5.006104213802528,5.022094079680841,5.088287472162459,5.1041788836939,5.136922647276338,5.2551006394682505,5.336608423441962,5.289760934737488,5.216134480776809,5.446430623788017,5.4906505753304184,5.503401779771735,5.512940326249174,5.355176755602309,5.549179120077033,5.354609807341087,4.232023240056638
Azerbaijan,3.3600404702254774,3.911013419713096,3.9321709050112186,3.7510294583465313,3.8808799114554513,3.9360673269168176,3.7361262955350503,3.581461956747333,3.8384622536258832,3.861757166161734,3.8061010137912135,3.5817170758171706,3.538575467887438,3.849647780802973,3.8332760251010067,3.8361014169785137,3.8076367720198943,3.8024539373794575,3.763478882752593,3.779258149710276,3.8462358100077862,3.683306899286281,3.6664254412415063,3.5594761731538735,3.560604864181933,3.4828993392926546,3.5257631732451875,3.5113028540194438,3.2926296296296296,3.3731482866975915,3.4595193520039738,3.3912042195973555,3.3913897280966765,3.38315147507256,3.4107070928997767,3.5245115580047237,3.5290601011708937,3.553567720949547,3.351477874594225,3.611243449261553,3.59037554645279,3.6281243580086278,3.6391655132835967,3.666919024636447,3.5927248166730994,3.5587234989351897,3.508533944720418,3.5848215696810697,3.469324925816024,3.812847498014297,3.801153014652895,3.6420471067170688
Bahamas,3.7266591676040495,4.098466981132075,4.114196459562652,4.207481464839362,4.271402550091075,4.380520821383503,4.239784823165847,4.283202687569989,4.30595026642984,4.360781655935841,4.315985971263718,4.257637140041608,4.175830157866087,4.093981585448012,4.146338856226617,4.294929430214324,4.2328881469115185,4.188507956851437,4.201453790238837,4.090355853532749,4.129012217850486,3.958645489961043,4.0109901189756,3.9744393301341687,3.9338461538461535,3.829947038998556,3.816170712607674,3.7307417610447913,3.824446187022152,3.8213699159501497,3.8634213638155295,3.7120377655389456,3.83614366009336,3.8582895365504064,3.8423131170662903,3.8674386289949045,3.940146391179468,3.952398355413431,3.944228860211173,3.9563817060826354,4.078919542439682,3.9353155000466025,4.061856634849336,4.176075763148217,4.18327239488117,4.201333698730246,4.164468930635838,4.105129650507328,3.9541364296081283,4.227020038784746,4.094042712626452,3.4617407310018407
Bahrain,3.4539055980843885,3.7060027048583417,3.594563373163424,3.4006307991344853,3.4940250983330214,3.5138144485543896,3.5170567821014544,3.5542470831970343,3.609824354678352,3.608172292520213,3.5726158466319795,3.592407247627265,3.5846040334481066,3.507282875034032,3.5141704488149266,3.5574627368989007,3.596632185062435,3.4737091907651627,3.5605947472648767,3.5324585199671943,3.6252979692827614,3.642119519214491,3.755100942126514,3.5178067349091844,3.2966582403354083,3.270918207458477,3.2684735281125765,3.2746779726843163,3.0664613235107328,3.156740585386917,3.235532703117016,3.2318908163899773,3.2781838931556706,3.2465213643639945,3.287474585669398,3.3599636858828865,3.4284139282761155,3.4438960280373836,3.089045624862244,3.5227393853259903,3.6090461793822985,3.5437905867478885,3.4620471267579402,3.652595135575469,3.636573276433324,3.716156112748096,3.676572019772388,3.6655550680122864,3.4985607725401597,3.6852997238106346,3.5621643642828045,3.6288359590831027
Bangladesh,4.49336514089757,4.829630095885525,4.8601673141353725,4.77260710754142,4.833950374163057,4.941031843597573,4.8738927738927735,4.701397447809022,4.8885540487750445,4.820800473916101,4.772661181970442,4.6006137184115525,4.462248395886436,4.621394148020653,4.613219609030652,4.397435055338435,4.549427462552524,4.3453696320765465,4.585865195849304,4.50790264563447,4.532417906738327,4.415127567631563,4.285798521340772,4.4128512976734475,4.353568277986274,4.375136233762409,4.397222586139134,4.395338085721956,3.5395252205306362,3.695306261275916,4.387251135643711,4.444818339555182,4.414802271939416,4.503987240829347,4.497041265186427,4.4926044603947695,4.461983618233618,4.496849425114223,3.5622365277207084,4.090106489487576,4.511053315994799,4.550134455605533,4.318978473921522,4.603351624257796,4.6329838393673475,4.553282142522709,4.535301263362488,4.611066749844042,4.509226336439432,5.068057921635433,4.681414095364403,4.517033026529507
Barbados,4.202597090296982,4.769108821198052,4.750935917198856,4.78173506272592,5.014247455811463,5.145799978653004,5.129804595232983,5.22614308768155,5.199438808547377,5.248513031253379,5.204345088161209,5.1611314824515455,5.021026844952536,4.828392970569554,4.9081092094539525,5.047660904385194,4.931205604748468,4.789947937525031,4.876153846153846,4.803205255823213,4.699199351373265,4.555939567492841,4.691027983459948,4.5974025974025965,4.558069096071937,4.713318069070788,4.624743804732625,4.590952654782441,4.642843726521414,4.513471120132865,4.3690383869716936,4.328715483931768,4.529638252148997,4.429015449309809,4.4617937137063315,4.571453498516839,4.72731897575038,4.737346214185451,4.777189645190638,4.886003006514113,5.0460289563980245,4.918591951608838,4.943221717906996,5.001353294426119,5.069150721718698,5.1647396404759895,5.124600370183409,5.002069322296949,4.623445331353258,4.972909305064783,4.725056219670967,3.8053085942533182
Belarus,5.159800921411037,6.486479020227754,6.914361879373543,6.834996232102487,6.88232239936473,6.8963593292188765,5.79875304824396,5.485169637327094,6.852577040093983,6.811618979065442,6.804735819049302,6.905035335689046,6.950748830876695,6.954654075375004,6.6995441121656105,6.617806761439603,6.196385246571982,6.163441160066927,6.509609423434593,6.564006497589603,6.688314451358969,6.548697869709692,6.545732663947287,6.426129553389963,6.274114135564682,6.220418821360912,5.853033599226492,6.2524619282710345,6.175182104664979,6.113915504661006,6.112403502409202,6.0969659055364405,6.162117474148339,6.21311518187986,6.2084572183680224,6.299746652189648,6.318442236565378,6.342933470812926,6.360366206976474,6.232767166743772,6.611881975805508,6.58672396663663,6.597135712661967,6.524299444970895,6.54660715871747,6.5922973578146,6.602199631145698,6.670199122510969,6.6579882209965415,7.232747286347653,7.2378924960085165,6.081705038477372
Belgium,4.530739320920044,5.591513234030505,5.588434658450439,5.513184235101776,5.494120649125701,5.529331889067984,5.50761281130707,5.4188723778956485,5.711004069183523,5.722563555054188,5.6736270837305,5.6481658173139735,5.685130412713287,5.463712939014768,5.0194834556511925,5.303740498982814,5.562249331163382,5.421149351172725,5.680604784862272,5.305234059357819,5.600959829771232,5.3552415546355725,5.3894215926839815,5.327071130571749,5.259095527060051,5.1121631025507055,4.966626933767656,4.9702385475929045,4.816469026804005,4.403039431558756,4.709486469051723,4.840881745858875,4.953353150864036,4.975214997905118,5.175486023102349,5.365284220791712,5.326391196107791,5.363294079260885,5.406931955897184,5.509387893801747,5.651843443067963,5.698225353101656,5.768991404273351,5.6864549864549865,5.467957102867051,5.5731334735593006,5.845397683910144,5.902333798157335,5.5751859164731306,5.716716171952883,5.472534375481058,4.431474884020332
Belize,6.004987531172071,7.319308790383171,7.485820895522388,7.075641915336572,7.361227336122734,7.024983119513843,6.971272229822161,7.129251700680273,7.079180887372012,7.023521505376344,6.915966386554623,6.841330774152271,6.922877511341543,6.418539325842698,6.345369831100759,5.9328638497652575,5.6546506453048515,5.522325581395348,5.492129246064623,5.448443186413263,5.419891801914273,5.066188197767144,5.082466567607726,4.944365698086464,4.856952317439147,4.9556425309849965,5.0210350584307175,5.1244759754917775,4.8311847759361575,4.68960244648318,4.602233943530872,4.7089792336940635,4.795930232558139,4.7796275395033865,4.776345291479821,4.785146615511098,4.646496815286624,4.832584269662921,4.784007081735026,5.007434944237918,5.059748427672956,5.01360544217687,4.850096445301737,4.991252050300711,4.938015353994882,5.20278384279476,4.858183856502242,5.107571947471361,5.470948012232416,7.2535885167464125,6.6907536907536915,5.702961672473867
Benin,2.729059829059829,2.9992458521870287,3.1770209580838324,3.1213171577123053,3.1067235859124867,3.172196996157876,3.191823899371069,3.039889004509192,3.0177600579920263,3.0833948339483395,3.068705035971223,3.01309271054494,3.030271757825937,3.0247476392054704,2.87905317769131,3.055813953488372,2.8793867120954,2.931525423728813,3.0925862658011622,2.940557065217391,3.0933797909407668,2.7995210400273693,3.0079760717846464,2.9864053114132147,3.0802122347066168,3.1189873417721516,3.0621310966138546,3.1171114599686027,2.9900093662191694,3.1175931582162493,3.1781716417910446,3.186608803471792,3.07625,3.025830258302583,2.9504057709648333,3.1920920625553264,3.1657863849765264,3.1651081239041496,3.170515097690941,3.225413402959095,3.3288730300327094,3.2589928057553963,3.344867028881899,3.459988485895221,3.441757019738671,3.299425758818704,3.4243439419318817,3.3911399243652083,3.0116801437556155,3.0918287937743187,2.9311366160681227,2.683429513602638
Bermuda,5.050287356321839,5.767052767052768,6.197546804389929,5.806326662362816,5.657303370786518,5.937039517749497,5.907310704960835,5.653190145293746,5.905063291139242,5.85253164556962,5.802484472049691,5.542227662178703,5.604665071770335,5.6511487303506645,5.855840455840457,5.627858627858628,5.5425061425061415,5.6464088397790055,5.4709046454767725,5.260704091341579,5.238691049085659,5.1887494188749415,5.7380633645693875,5.3491992882562265,5.266390041493777,5.423813488759367,4.918638439186385,5.060706860706862,5.032167269802977,5.08203281312525,4.585115483319076,4.9750195160031225,5.103354134165366,5.031214312904454,5.220053578262534,5.050351721584597,5.004760161113145,5.027836504580692,5.131771595900439,5.154980222941388,5.050113036925397,5.171237954040031,5.38955386289445,5.358469539375927,5.311968838526912,5.240852575488455,5.155716878402903,5.156527926004982,5.0151863782788775,5.581267217630853,5.421969189551238,4.544649446494465
Bhutan,3.236220472440945,3.637880986937591,3.4555403556771545,3.425699928212491,3.608219178082192,3.56934306569343,3.5198511166253104,3.182059800664452,3.5956320317670416,3.794571252313387,3.9046153846153846,3.7482227488151656,3.790973871733967,3.732987312572088,3.859752504419564,3.684150513112885,3.6687048360200114,3.4086206896551725,3.564633463905988,3.449037372593432,3.571753986332574,3.346341463414634,3.2776791000592067,3.290810810810811,3.3752808988764045,3.1455525606469004,3.2546391752577315,3.3801352054082163,3.38019801980198,3.246554364471669,3.4511316872427984,3.318400770712909,3.3949203187251,3.4078185328185326,3.469523809523809,3.5588235294117645,3.5848256361922712,3.4676292501164414,2.933905146316852,3.818941504178273,3.675904180366369,3.665694849368319,3.4444995044598614,3.6616161616161618,3.4235011990407678,3.1202531645569622,3.771946564885496,3.5918958031837915,3.2481827622014534,3.4735006973500697,3.2868055555555555,3.38728323699422
Bolivia,4.9130153248435136,6.097247884858503,6.1657463648076565,5.997870567540042,6.375421772331735,6.486979166666668,6.181762705954144,5.550331472435451,6.537227578384511,6.545026622424571,6.398584905660377,6.2586732472056905,6.2916577463783625,5.738159330665697,5.751017759159832,5.009717596605683,4.732872792674951,4.336927763970174,4.540255250285042,4.447136250444681,4.453689055084137,4.245316413424612,3.978225195657662,4.179984882842025,4.138221333253723,4.163381193362364,4.158797202797203,3.923412061453795,3.975329302526452,4.1489613774583365,4.194094346416997,3.9315258771478554,4.163489522700815,4.16350218528337,4.208108495296308,4.278146001247085,4.271069400996408,4.257608278168139,4.190096663258667,4.360602138818882,4.399203561600932,4.377212789017341,4.397065483198985,4.325995713520272,4.170486171508088,4.339000925467577,4.400249158543517,4.349699814430739,4.67623715140738,6.478401329148976,6.313502424468482,5.053596164091635
Bosnia and Herzegovina,3.9044177140083063,4.358597917195834,4.582258947682812,4.614979208973987,4.704786974748952,4.79482178555756,4.6428782651552485,4.599098225540581,4.691395382888379,4.580280459993207,4.623837181848232,4.601972101972101,4.6015482054890935,4.496874855317376,4.392716853828735,4.463997801392451,4.4382546652030745,4.166443201257572,4.425988902810095,4.469998192662208,4.477474716518541,4.447107331529441,4.344962089669983,4.31969298245614,4.271247137205913,4.312034661170235,4.363980013034977,4.291050651736506,4.0397634494020025,4.052596449072221,4.186902166659252,4.149365397461589,4.136811493554408,4.262177098059375,4.278611987381703,4.352773942003087,4.3892806770098725,4.4269893355209184,4.183567234414692,4.500899574746484,4.521957640301544,4.4843244990303806,4.472994825355757,4.494361343879708,4.539124359571495,4.518892571651394,4.493650544798934,4.419936782052272,4.483517805582291,4.709515687186643,4.614218009478673,4.402275077559462
Botswana,3.163147792706334,4.0328477577834905,4.343851132686084,4.436976987447698,4.3741721854304645,4.364580694198125,4.413138311521683,4.5289762573398,4.505311077389985,4.5048786589942456,4.386676321506155,4.571428571428571,4.244638227669102,4.0027033669206205,4.074125550150566,4.185430463576159,4.073398135290617,3.8769987699877,4.045061614861137,3.8817953182433738,3.960390355912744,3.9501557632398754,4.007363505747127,3.9086021505376345,3.937360944720178,3.9077781424351823,3.8013389121338914,4.111577587598902,3.931349015842535,3.740360330021889,4.182855380820228,3.9218013083827783,4.130825958702065,4.086523183590929,4.075629043853343,4.05753461486759,4.125017097524278,4.228923561033172,4.131945383263485,3.660926365795724,4.293573057829062,4.281972470934117,4.337362199495285,4.157685160605257,4.367753623188406,4.36612239479623,4.215456989247312,4.152817186866638,3.800408466394356,4.439475253428743,4.083932853717027,3.1283891547049443
Brazil,5.243671757018052,7.226502991535107,7.383722997278592,7.472978170368337,7.6806772688367975,7.803958185379606,7.527896830259232,6.478946244655088,7.784896766818613,7.859890235961676,7.679124381487728,7.653387418740943,7.633833266544018,6.952927973222562,7.242095059424776,6.352675077351433,5.786739453177267,5.7893322869102715,5.998528277685393,5.880983612035942,5.9574487491343895,5.748390254799669,5.272123947481792,5.6541984583216465,5.6152929275132335,5.560248593199646,5.613344376490481,5.337009318674865,5.367065215630389,5.3045114332197585,5.35121000337952,5.440633594232165,5.421366516398591,5.394390074293503,5.4031827562708115,5.412843090557536,5.106523586375996,5.439594413625097,5.479741699447714,5.551295396270897,5.50324469225326,5.173842855001724,5.544106977535956,5.4919539164326965,5.347738069770032,5.606493036572192,5.471550065339963,5.603901877486746,5.964844371113161,7.674420780802423,7.364949815520122,5.402294049019821
British Indian Ocean Territory,8.0,13.0,27.0,18.0,26.0,20.0,24.0,38.0,32.0,9.5,10.0,8.0,8.0,14.0,11.5,6.0,8.25,8.0,10.75,17.0,9.25,8.2,3.5,7.8,9.666666666666666,7.333333333333332,10.5,5.333333333333333,12.0,7.2,2.833333333333333,15.666666666666664,21.0,8.333333333333334,37.5,32.5,4.6,1.7142857142857142,4.4,2.333333333333333,2.833333333333333,1.6666666666666667,2.6666666666666665,3.6666666666666665,11.2,3.8,3.333333333333333,16.0,10.0,18.0,20.0,10.0
British Virgin Islands,3.7574803149606297,4.779778393351799,4.934844192634562,4.735294117647058,5.022471910112358,5.02467343976778,5.077259475218659,4.9896907216494855,4.743935309973046,5.074380165289257,4.683377308707124,4.886612021857924,4.487144790257103,4.152054794520549,4.5336076817558295,4.542091836734694,4.671232876712328,4.358604091456076,4.7238542890716815,4.9963592233009715,4.611976047904192,4.6360465116279075,4.76158940397351,4.848712446351931,4.409090909090909,4.389064143007361,4.451578947368421,4.7054263565891485,4.619234543670265,4.6326723323890455,4.623389494549059,3.8413021363173967,4.46339113680154,4.551098376313276,4.230614300100705,4.370873786407767,4.498536585365853,4.406747891283973,4.787054409005629,4.58641975308642,4.776280323450135,4.720108695652174,4.795104261106075,4.824804856895057,4.991438356164384,5.0432862190812715,5.079515989628348,4.94792586054722,4.2472361809045225,4.6756756756756745,4.252615844544096,3.637781629116118
Brunei,4.965663100273701,5.7165437302423605,6.108946155457783,6.123191401405539,6.11878565607172,6.219566993464053,6.295393513736832,4.312265841342239,5.792587913244893,6.171187462326702,6.256533014163176,6.190819803567848,5.936482412060301,6.080457380457379,6.061967026719728,5.953142857142858,5.837608233948702,5.598494554772581,5.502238567316917,5.232379394930499,5.185595123516202,5.004600253807107,4.8725521162349965,4.890305319483789,4.713444857496903,4.993514328808447,4.816239941477688,4.758772573777713,4.134128878281623,4.2121440409823725,5.020804438280167,5.077552063370384,4.9298678849240645,5.185250529287226,5.183337201206776,5.188902814173408,5.077535479404638,5.266226499552372,4.833903328773371,5.336755871108683,5.479637502797046,5.306885392255329,5.450270449276962,5.31341962606483,5.551545277717744,5.5964647553352025,5.534945054945055,5.413470115967886,5.005486968449932,5.518963034085454,5.305968388770936,4.948822927328557
Bulgaria,3.9376058126410833,5.048096320727528,5.161255585200425,5.201320648432121,5.1944675274865775,5.214812548312291,5.1347284423092585,5.0755476368495565,5.106200764880856,4.837037763930458,5.1917057281322005,5.2439237768021885,5.146782915792959,5.058005224561735,4.615978751486908,4.7982010713069325,4.972871057372294,4.762989887692808,4.730098304514669,4.9503027360050975,4.939643809582196,4.9159335866463625,4.878564993279868,4.85787102892366,4.802165806081469,4.800358127915206,4.883122864358937,4.861769280029273,4.724422221230116,4.6117512732298716,4.6929153032493724,4.702113354013539,4.661311044270794,4.718160933081999,4.7715752907415805,4.870967741935483,4.985497749159496,4.869195136074118,4.570973295203951,5.049294363495835,5.125032140102277,5.05569987226775,5.073881164535893,5.0858616720430865,5.14351602954076,5.10925976119488,5.0972200542082335,5.0786089679078605,5.049702417769714,5.246614231083948,5.002049113677021,3.965466711392808
Burkina Faso,3.6848357791754016,4.454032712915962,4.4683544303797476,4.456120737842371,4.474604041507373,4.619553072625698,4.723766307430516,4.662751677852349,5.0441340782122905,4.8498045784477934,4.688586956521738,4.864850707176532,4.6634071024189385,4.492537313432836,4.50945225399903,4.3026214340786435,4.30195177956372,3.983294483294483,4.126449275362319,4.006906579425664,4.1633538127936385,4.312784588441331,4.11186943620178,3.990580370707992,3.910818713450293,3.9570224719101117,4.1488146243930295,3.9534622932436223,3.759461009174312,4.0298066595059066,3.8844456701599563,3.8328358208955216,3.8175182481751824,3.6983723296032553,3.825634178905207,3.948427672955975,3.9178351783517833,3.463959117805272,2.9806112389089714,3.8335167859108417,4.010786635096029,4.002423263327948,4.159562841530056,4.1075296544610636,3.9738529847064634,4.096941292550567,4.106304985337244,3.9835675160752566,3.707108299218459,4.3964351567301785,4.3658263305322125,3.8256819693945436
Burundi,3.0395348837209304,3.7977941176470584,3.8714555765595455,3.7246653919694066,4.0089605734767035,3.9798903107861068,3.7441441441441436,4.0479573712255785,3.972118959107807,4.126605504587157,4.258992805755397,4.2674825174825175,3.8327759197324416,4.241610738255034,3.761904761904762,3.734355044699872,3.4881266490765173,3.1491365777080063,3.1687943262411347,3.212121212121212,3.1960784313725488,3.2256637168141586,3.3937592867756314,3.3246376811594205,3.4825174825174825,3.576974564926372,3.2489146164978293,3.5343406593406588,3.313858695652174,3.3600525624178714,3.97983870967742,4.202721088435373,3.82421875,4.006535947712418,4.0062893081761,4.468557336621455,4.144391408114559,4.370415647921759,4.215990453460622,4.385209713024283,4.481646273637375,4.134703196347032,4.7369047619047615,4.924861878453038,4.693446088794926,4.517453798767967,5.030401737242127,4.546129374337221,3.9230769230769234,4.277456647398844,3.822834645669291,3.2696390658174104
Cambodia,5.263890067011621,5.677008091572922,5.826002183746684,5.7733948804028525,5.835364918736584,5.705482946740452,5.751190523043016,5.0954009725541916,5.750695582574228,5.731385199240988,5.596634542990514,5.682960528772544,5.515622770723356,5.693093767546323,5.54830449289982,4.292465426800192,5.520965692503177,5.341763184925441,5.376933560477002,4.901208791208791,5.4845454852548725,5.395683930942894,5.340316192595988,5.418578950789833,5.182227185705169,5.4151452659671255,5.577608603709747,5.505221932114883,5.452860452682232,5.448636082747256,5.533629347081085,5.606460311877125,5.565392063354431,5.5775658387598686,5.528314672952268,5.744986659781393,5.59995466266187,5.630970681893048,5.5786707882534765,5.865998483955193,5.6653011418112085,4.723139546334899,5.809045650156106,5.864095938886704,6.0090337240557545,5.8021786247079685,5.899085382856505,5.079368498799778,5.305726215329557,5.62179540363395,5.737268932617769,5.5907948411553825
Cameroon,3.2464314570428225,3.683544303797469,3.7878500237304222,3.7262384451291775,3.7483124397299914,3.6294642857142856,3.6479826044938393,3.702849069931717,3.7572446555819483,3.786753188632804,3.692942453854507,3.4722966014418124,3.5017161316373917,3.3773547880690735,3.4255358462675534,3.332511100148002,3.2576948264571053,3.1131266490765173,3.2760571768910065,3.14336917562724,3.240680081110592,3.065396644867785,3.1434593227483485,3.2355915065722947,3.292210526315789,3.2899873613256565,3.2103271154366047,3.1467089611419508,3.1120425815036588,3.1459789099225004,3.179588088678998,3.2209555527091074,3.2267412302999485,3.1499752107089733,3.1664579158316637,3.2298084929225643,3.3164122589042715,3.453250329223033,3.2795609115857296,3.4604105571847508,3.4367802721879723,3.5085782843431312,3.562242374278648,3.51931280986971,3.4869605354258018,3.4220004588208304,3.4061570153353165,3.4774134372850263,3.2404726243967383,3.66308055628444,3.616071428571429,3.1557598702001077
Canada,4.6829079643181455,5.918715219343982,6.1143131453470385,6.209141929997396,6.3081056437237,6.3353850911899166,6.182328555828682,6.0938492575260685,6.3216702632675865,6.24334134177167,6.232552200691003,6.214506769653956,6.303366071779809,5.97487587226095,6.1269326601616925,5.967283594524862,5.834600810747332,5.6948042578588725,5.6216768866076325,5.570033406850825,5.447995979436076,5.575554853555531,5.550920445093711,5.504629647344774,5.4003281483867305,5.342519987145017,5.154772509999102,5.451212921188394,5.4158490623385305,5.280743852140224,5.253591534871019,5.2367169736449,5.3616857239829585,5.356100843338737,5.442006192630077,5.465316931851361,5.424926393792031,5.771488524693557,5.823813769967035,5.922444799224922,5.8807434854566045,5.758663466073402,5.9988615058482635,6.039822138506348,6.081831380275848,5.9625367082802425,6.083540697322307,6.1021940222343485,5.883068431250581,6.016203477511136,5.617731145789378,4.302860895202952
Cape Verde,4.418004587155964,5.354389224338132,5.3039772727272725,5.3022813688212915,5.612637362637362,5.674504379898571,5.6721854304635775,5.263132760267432,5.742789598108747,5.681987000928505,5.732686369651523,5.308492922564531,5.529639175257731,5.191224018475751,5.336341263330598,5.357754927163668,5.210907541542395,4.875164835164835,5.3688833124215805,5.336947094535994,5.364973262032086,5.3521985198084465,5.068131868131868,5.128602150537635,5.223413379073755,5.412344620660094,5.509548611111112,5.328646748681899,5.16220880069025,5.203294321629822,5.386848072562358,5.344158773116825,5.130254041570439,5.111933395004625,5.107226107226107,5.189507010402534,5.129385964912281,5.372670807453416,5.3816793893129775,5.468274111675126,5.6959691252144085,5.734149540883252,5.775276125743416,5.997552019583844,5.9596611536910045,5.7992031872509955,6.032867707477402,6.151465798045603,5.184081478687288,5.266895200783544,5.111936602278355,4.314516129032258
Cayman Islands,6.176072234762978,7.227642276422764,7.099535500995356,6.942270686337396,6.925245901639343,7.269230769230768,7.1231884057971016,6.839973873285434,7.421259842519685,7.635362694300518,7.336849044166117,7.2738246505717905,7.138922888616892,6.979113924050632,6.797014925373135,6.797361477572559,6.581929555895865,6.2228915662650595,6.01066925315228,6.395280235988199,6.048937221947602,5.91670522906062,6.108154506437768,5.616717193590299,5.486452159187128,5.838138385502472,5.831147540983608,5.523127302496929,5.695049504950495,5.6713395638629285,5.931117340808972,5.689774032937572,5.6989698588325055,5.683558148013124,5.8122703894195435,6.051038366772263,6.086280056577087,6.074151801329137,6.098429319371728,5.885449904275687,6.175247187180362,6.070157771064116,6.114830934047539,6.392561983471074,6.4177131526768,6.039130434782609,6.300939423388402,6.411287706779111,5.857019438444924,7.001396648044692,6.968953068592057,5.5477505919494865
Central African Republic,3.865546218487395,4.405228758169935,4.006535947712418,3.883870967741936,3.908496732026144,3.992248062015504,4.087591240875913,4.201388888888889,4.378571428571429,4.875,4.408450704225352,4.4605263157894735,4.308139534883721,4.391304347826087,4.023529411764706,4.2,3.8456790123456788,3.874213836477987,3.981707317073171,4.419580419580419,4.649681528662421,3.7287234042553186,4.120481927710843,3.4836601307189543,3.0121212121212118,3.4787878787878785,3.76219512195122,4.272108843537415,3.7126436781609193,3.460674157303371,3.1988950276243093,3.580110497237569,3.6547619047619047,3.5058823529411764,3.101941747572816,3.4693877551020407,3.7074468085106393,3.5342465753424657,4.0,3.2416107382550337,3.4915254237288136,3.547486033519553,3.4829545454545454,3.4505494505494507,3.7666666666666666,4.4009009009009015,4.666666666666667,4.571428571428571,3.7111111111111112,4.548148148148148,4.604166666666667,4.3983739837398375
